"site","year","April_01","April_02","April_03","April_04","April_05","April_06","April_07","April_08","April_09","April_10","April_11","April_12","April_13","April_14","April_15","April_16","April_17","April_18","April_19","April_20","April_21","April_22","April_23","April_24","April_25","April_26","April_27","April_28","April_29","April_30","May_01","May_02","May_03","May_04","May_05","May_06","May_07","May_08","May_09","May_10","May_11","May_12","May_13","May_14","May_15","May_16","May_17","May_18","May_19","May_20","May_21","May_22","May_23","May_24","May_25","May_26","May_27","May_28","May_29","May_30","May_31","June_01","June_02","June_03","June_04","June_05","June_06","June_07","June_08","June_09","June_10","June_11","June_12","June_13","June_14","June_15","June_16","June_17","June_18","June_19","June_20","June_21","June_22","June_23","June_24","June_25","June_26","June_27","June_28","June_29","June_30"
"FAITHWAITE","2010",4.69362828582661,4.97410595543828,6.46495571965707,5.79347012340494,7.60468234281784,9.85412117114067,8.09806534791707,6.83113185617594,9.24127678710127,10.3767882628128,10.8634073554738,8.01045361057397,6.60374084114767,8.4943120341516,6.5572990682781,7.27842590957579,7.41627075061074,6.77389283246645,6.88038475057471,5.94929740971861,5.0933328031416,5.28351064800536,7.73270936518423,11.3689753630367,12.0031976842181,11.9055574424054,11.7172094254065,14.6422571629603,11.4311575616838,9.64459986764838,9.00636716684978,6.87032993920256,5.98622076489707,6.77968870358631,9.8640561402568,11.0200750202568,8.79241191273191,9.50403618547057,7.33171361334759,6.1614826875392,5.23431687547354,5.6060565887176,6.22257199669971,8.37274245240314,8.72320354904959,9.51400198014877,10.2066680783999,9.76314892343785,12.2044680051055,15.2048605490055,16.0309536188973,18.3796436509348,17.5212262240779,15.0587105983837,11.6642036719558,9.47893483243094,7.85925265006811,9.54942081347025,9.00182325632798,11.6320359028254,11.9624905756085,12.4104849800976,13.7678098956946,14.9333780134061,16.3389443897031,16.1574802924819,13.7362753751756,14.7853216863385,14.1335848589118,13.4974291184819,13.3950650859729,11.6417804158337,12.9304704732589,12.6654903208509,12.8837594588355,11.4310718811781,13.7966075404687,15.9085254661657,15.6553824200015,11.8143802618158,11.4311599850096,14.8507979093717,14.7896819604904,15.1044238791067,16.5130473524259,15.9525931931975,18.3413158795991,17.5155764112837,16.9314361339184,16.9342327319661,16.7994194242654
"FAITHWAITE","2011",11.5716296784755,11.3505965921722,8.8771469018378,7.28169508307811,10.5380360124095,13.2936778737262,10.9112364057606,10.6296481344788,13.3966349704232,12.8559276430864,10.4140528663617,7.96482294775446,7.3780247216412,9.3059134411987,10.65257221992,10.2620438581726,8.86128302367993,12.0176115697384,12.462640723506,12.5890503956373,14.2350997055888,15.7973182009671,13.5609014036337,11.1356286737569,10.6770176033943,9.75240740974199,11.1420084776602,8.42760338934027,11.7687969393219,13.0178995599569,12.4568592600382,9.96831638410482,8.23577818325997,8.78469813575078,12.9431032829015,15.1950924250848,15.8556814372784,15.6633607903095,13.3288550651006,12.9395679106078,12.4400341829078,11.4703820573966,9.89952279247135,9.17460477323203,9.50320932760812,10.7493659829295,12.2556766163284,12.2427416812343,10.1987214423267,10.7594143002359,11.9574627496633,10.8658711139643,11.1980196599513,10.6758465726514,10.718591794293,11.4806710748318,10.8702475656194,11.4181249781649,12.6253458376415,11.449304714234,10.0027030398084,11.9002853482121,16.3897851215804,17.6274676412891,14.8005448804665,10.9160734014412,11.6063605456789,10.4509135317018,11.2386001367895,11.148918343504,9.1002518548394,9.35060301568938,10.1588854667794,13.0044638654735,12.9135507852876,14.5016214251009,13.1214330736422,12.8571033695016,13.0610687192242,13.2329257526818,13.8730460492399,15.1199347743963,13.859018290304,13.3016889009707,11.9011306357643,13.9570666707365,19.2475530879607,19.596809262114,13.4910326258048,12.292283651863,12.1761267817489
"FAITHWAITE","2012",5.00502588363713,8.03639957263856,7.37128922868641,4.37963564237196,3.70722960849658,5.33196050485141,7.89972684500146,8.68078875653325,6.99286698363897,6.76341124836733,7.4046655329554,6.88143310636826,6.9094370618173,4.70725213353166,4.30256220640857,4.62246325846331,7.63952867190897,5.91529573213531,7.73916403277935,7.39917120765732,7.51547018059329,8.54281432270653,7.35209625903228,6.47835913883826,6.83571179956964,8.42286771674557,7.80073719133996,6.70499399551399,7.92154003297676,9.82280685011812,10.4541952441432,11.1210691766901,8.92989253210442,7.55551386818559,4.08755603922999,5.61236329728713,6.85542916481704,9.42328983780417,8.70512138718859,11.0061128495457,8.43365948430007,7.64602373011043,9.64356246520841,9.1457342891999,7.67484976835183,6.3905224831105,7.56944757801137,8.77714599150224,8.83904859394121,8.22673740837097,10.3535000585251,13.0455615266127,13.7308860970119,16.9337217582759,18.3429322897334,18.2664188521357,17.3780016758886,17.4608020203818,13.7530589486092,14.7227775592374,13.9591513026233,14.0409298026224,12.2022029490925,9.16585458409705,9.63041680529997,9.19886720253014,13.3556837385222,12.3592184187316,12.8775124848289,12.8676750445614,13.302580748059,12.146210579826,10.1168550390852,11.5881324816202,12.956490670089,12.5314113113157,12.6447531809234,12.3499796320944,11.7051365155443,12.9944397467495,12.3627891306914,12.9630500373937,11.6886375458943,12.6251289229381,12.9354598325009,13.619249741514,13.7195572712333,16.7556723024079,18.308994532278,15.4295928406974,14.807510699104
"FAITHWAITE","2013",2.5554111602859,2.52920346690273,2.98712408771974,3.14132346673385,3.58289221471054,3.00407037696213,3.68591736916215,4.55471937977308,4.22552368328787,4.7116359530502,5.06335599640695,6.93087937674628,8.48837512917674,11.382368855572,11.7872620747486,10.9800137382805,10.0492787069324,8.80977020356075,8.26653839657382,7.35325534587404,6.80370061684288,7.63094828918678,9.91732796598193,10.0431932545527,8.59701798343088,6.16886073521673,5.91031018333009,6.09377897263829,7.62459975111633,7.78136338589912,7.33207817839202,6.9851442413329,9.67794876818918,9.86537942276649,11.1136031504535,11.8123542037264,13.5900501452253,13.4973071296226,8.58931634931378,10.0240880088446,8.27985812273333,8.1045501791056,7.76416508644684,7.62159357977292,8.09606237134152,8.02660077877545,9.36549411988325,9.3193558094932,11.7358582553321,13.1778956874524,12.777622493685,10.6908382007052,7.03365609169212,8.28569277833719,8.1792647922081,9.14995633231305,8.414653841557,10.3750237011728,10.9142280512029,13.9756145090107,12.2732879505073,10.276754043443,10.3526868235779,11.8690781396991,13.9057550668763,13.0463069312735,14.2710543561327,14.6106933536259,13.9593314490765,13.0890227882246,12.8961606657331,12.7449875510385,14.1374483707623,13.3151747206911,12.6413589197664,12.1117062281761,13.620824812336,15.2288877909196,15.8264358635509,15.6583468618235,13.1051157800398,15.698027487786,12.7149498217304,12.6326184351805,12.6170547984873,11.8101353600047,13.5907717358006,12.0064680851167,13.314051610902,12.9957551082532,14.7779357895337
"FAITHWAITE","2014",10.0393501307455,8.75861141850112,9.68737884539197,9.32792296882343,9.94508079610242,12.3804563246385,8.70571234146041,8.10057676293812,9.5529460067956,9.95858108492445,7.67593052686568,8.55693852354683,8.8893472953614,9.64312724156545,8.2595127911955,9.07010391166832,9.5124295371492,6.78939601493488,6.96227353394524,8.96477716871905,13.8969115811728,11.413963989837,12.2435439323596,11.5186171771801,9.82325074758325,12.1228712401884,11.1797212040927,12.1344102545381,12.1673205811235,12.7925532773147,9.62029737642013,9.012110243951,7.04847071305842,10.4242051067866,11.0721757114019,12.2672086821023,10.0485480525677,11.1888387304594,10.774036329026,10.8102141000393,10.9485828834788,10.6402459444655,9.94286478839735,10.2964409628869,12.9725248225823,12.8377015062592,13.7541968979153,15.4932938220049,15.7766192864308,16.2181776417128,13.1948508169626,10.3066883412527,10.9438340474053,11.7838857622352,11.895373584753,13.2312722332683,14.0161817844509,11.7902999681587,11.214909782954,12.0783895661887,13.7610865945373,13.7231360521889,14.2258204280519,13.7131558256751,11.291557235671,13.0144761637408,13.0311311282092,14.9011807536184,15.7971899966861,15.1483335494221,15.3703384379892,14.3924440498235,14.2735481971744,14.9240021354555,16.1673936675065,15.6571396358557,14.6733275814299,16.3719365210437,18.507338176906,16.0840725515891,14.4521887780081,14.6045765294579,15.116443884069,16.1459206159829,15.2674023266304,14.3161553801009,14.6035106830194,13.4920305171177,12.6003578055008,12.4553625814306,14.2499412598715
"FAITHWAITE","2015",4.93851416113578,5.65928306862531,7.43796236671211,9.34271300684298,8.12055335610688,7.5878852982073,8.15684609099413,8.25356437353177,10.1705887348063,11.5573405072732,6.9960112259059,7.32584921679861,7.19509001085371,10.7146132427464,9.11146163701194,6.84252349412331,9.87281124731043,8.22545172959899,6.74213515642009,8.6729211677508,9.38791475901532,10.7736431633553,11.1736631474925,8.91468535689671,9.55391715082231,4.93112373161889,3.93544389975787,6.08035865938188,6.8239550048016,7.56448540934516,5.5241299433925,5.99876814778157,10.1573785487387,11.1086747770704,11.1557055856509,8.63277755814595,8.83254706914931,7.748000778614,10.0455140310235,10.9007262954206,13.3061947019614,10.8343326651549,9.49055866079346,8.68607094778801,8.89604561229688,10.3959886211741,9.63114636405133,9.25349704654805,8.41810627248319,9.70891737941748,10.0805033974272,12.3731351357584,11.4696461646253,10.9914215373743,11.146993874719,10.7288958725125,9.98744973260714,10.123404512519,9.07111388781185,8.75051009980917,10.1326783333601,8.7995610006471,10.6050100910556,11.4443778594379,12.0905036388326,13.7581414086602,11.5694354541105,11.2242687739483,9.5614011982351,9.79044212625701,11.9190343677687,13.8371814690538,15.0419023796895,15.5340678133802,11.8143502473248,11.2321378263137,14.3911416458103,14.830273339496,11.6281578098685,11.9297607480056,14.5751871272983,12.6749690700395,12.0301616176097,12.5491800629847,12.9622641858133,15.9563296715869,15.8418303197099,14.7602045046591,16.0901560609436,16.7823403763036,21.1206694999571
"FAITHWAITE","2016",4.69948806059255,7.56925474071124,9.27895640506721,8.89666069441664,8.5727499675737,6.95723646677728,7.7660646391261,7.07786459221236,6.49225588821955,5.81528516130125,10.1603860877399,8.09263915518504,8.40584313429167,8.69661940576041,6.69951247890751,4.82397840813962,4.26418241342155,8.1293162895867,7.37646127398506,9.17319632802291,10.4522445567825,7.94334142660143,4.96060201192261,5.68643964535672,7.4717853227681,5.43853956500853,4.01154795443178,2.7707034078202,4.64134560825149,5.65882118614733,7.58974987171972,9.79409110494059,8.85287585160231,9.69256728307585,11.2023417227309,13.3581178041532,14.4462861751362,17.4849577893473,18.0049449731352,16.1732751241226,15.9173126879825,16.2931104327505,11.4093531613349,6.93385647366442,8.38723900479432,8.73556648437718,10.6021971253397,12.2936760134438,11.381887043557,12.9262299206039,13.3764003294277,12.11858302165,10.7150499093777,10.9317986555441,9.03024008426081,11.2639071420699,13.0906668878735,12.8190707071459,12.9551821343154,13.306626352391,13.7716871853503,13.4697363061357,11.4416538229493,11.850915707415,17.0252913952631,17.5272875515069,18.6050676832262,18.3620279548689,17.3317112287087,17.5780170540691,17.4165575713568,15.6034834434186,16.6680745994433,14.4405177791979,14.8534956784604,14.8916615534686,14.655854214349,13.6391523877566,13.5832235696468,13.876625529599,16.118466332206,15.5615467128579,15.9651976754133,15.0550640176738,14.913190299,13.0709672825567,13.8684026919341,14.2255739083631,12.1537302459774,12.8899590979896,13.0561916829693
"FAITHWAITE","2017",10.5134886183482,8.57559706144085,8.71927372264297,10.3374635906838,8.73231718822669,6.31957240806773,8.7325539332616,8.52036921380196,11.3700241157567,8.65935299718489,8.05448649443239,9.78408905352958,7.74277337069932,9.15681527020719,7.90425019001835,7.55927005128056,7.7682493058822,5.33079902859517,8.18986234615132,10.4443156997069,10.7106531748068,7.66408998577515,6.94913760367215,8.91312015215147,3.73886826633009,5.17380942377918,7.37718841079637,7.64125321738436,9.62898699643106,11.392187552202,12.828098928786,10.8882254475822,10.1198657329173,11.4341542072179,10.2821325299292,9.25666861675889,9.66136308619745,8.71013298114397,7.41171051511739,9.07536231206204,11.7636374340355,12.8687198327249,13.1330001198088,12.6244755482167,11.8742351555484,14.2102815505238,11.4555165821498,10.6447103676924,10.2278224820681,10.4562560676893,12.6698671131635,15.6651889904511,13.8329874677239,16.3348852724611,18.3344383456092,20.6240363439212,19.6936824826235,14.8006066525106,13.6880061090822,14.4944893719082,13.4808042311632,16.9460224530603,14.537609710666,12.4560373120165,12.9143106269305,11.7811719037576,11.6237817647095,12.6072398869605,14.0554468118002,13.999264159325,14.9069409011612,14.7209036519521,13.8982104089442,15.0958995402091,17.4446288108996,14.6095671767623,15.1311774341692,18.1573810829314,17.0570506153106,18.5897390736615,17.7331814482985,20.3370449874393,16.1412401995683,14.7252051862802,14.8888261474346,13.7473107678618,12.9096989850549,13.4534501407874,12.0270320191743,12.5253670523379,14.988893088533
"FAITHWAITE","2018",3.82481249064833,5.33502800444513,7.43391919677189,8.10825253204612,4.79749227902084,8.69181593265551,7.71679280857694,7.42935059794259,8.525306007344,7.58174327985334,8.31719451963687,7.86112892420247,7.92309269078665,10.4660666915265,10.4942569940497,11.1192545887484,12.1296747880352,15.4923917928345,15.1519835508094,11.4614446002501,11.8991446682311,11.361726600844,10.3151816573488,9.79818592461612,9.10489755079694,8.78328962722615,6.78833366677709,6.41321865377493,6.63081914645213,6.48124473804454,6.99512646392323,9.37625945339415,8.69029094839202,12.0880660975065,12.6895622779507,14.6337897457246,15.4731074062678,12.0420282211675,9.79891529945798,9.7347667742849,10.0344343072901,9.50024574719019,11.4405783705746,9.89583046963914,12.140316649525,11.7985860118449,8.74842703125299,9.78344880269888,12.0169991652682,13.7945137249385,14.8935336286046,14.3673875322147,12.9638688979755,15.145489684629,14.1823122224074,16.8281003929191,17.9350589080866,18.1471493794091,16.3300047268317,15.1297142235276,18.3084309453149,18.7542502205108,16.1960707262892,16.9757657955362,16.6651187509299,14.2543903374109,13.1079436599501,14.9278246105888,14.581708570925,16.0053263696178,16.6370505736574,16.0401878797166,14.492939972825,13.2151451213559,15.17004869454,13.2511422043666,12.2212177787411,13.3276771553082,14.8931793088602,14.1561612325722,15.2805629994057,12.6844172620924,12.3868749779192,12.7943194983742,14.2386716630722,16.8230025758822,20.2900375003274,20.1325993426293,19.3628408718214,19.5809523972016,18.2229607797262
"FAITHWAITE","2019",5.97828213480498,6.17344728088582,3.82770100722708,5.22838385730646,8.64266634922461,7.93346485345561,10.3141318409132,9.84478728951959,8.35276459765578,5.47567319276001,5.06330979788309,5.21633318843891,4.49349622310243,3.96065141272334,7.57528752666736,9.34124614852206,12.0979314029665,13.1181589441743,14.8747707128279,14.9667633988789,14.4978906707609,14.8375331621646,14.3056001719866,12.9508616598024,10.9543386682795,9.01068084102038,8.26935117180845,9.21457268814685,9.64122097291034,10.6799848895735,11.4039926598888,9.70086954369137,7.61625529078485,6.19034774080128,6.70957253810428,6.93985597360109,7.77488753762372,7.69199206700743,7.59473692350252,7.79378819764525,8.19326735845364,7.88661870758552,10.4895542239547,14.0877035744995,14.4181420811634,11.744179794175,13.8122068667602,12.2242877928486,11.7328302965374,12.0664069140935,10.8744776640228,10.6140787349588,11.3019141346445,11.7128877513817,10.7447807913543,14.0082720620607,11.7243318178347,11.371401178,9.52458983386783,14.23034786657,14.4304232375697,14.539485241904,15.6030236729955,13.2477036294287,12.5305311902977,11.7581140011949,11.5802302070052,11.8307590860715,11.5017363806399,12.3316943536768,11.4611239299779,10.9079761447898,11.1088583985026,10.4843788113815,11.7218946554783,13.0126134522291,12.4965857511195,14.4563246694114,13.6889100998967,14.2806924455092,12.781377892798,12.8793462587661,12.9685246770311,16.0505468796732,17.1891394786607,16.2637448531048,15.5825033797642,15.5126189813682,17.1945011833747,20.0164194949867,16.5293579326416
"FAITHWAITE","2020",6.99652014397511,8.28850469289108,6.92921312085113,9.01071946527621,12.4695017610052,10.6114284674493,9.66509301128783,11.2135823503578,10.1059652819591,13.7158194628437,13.3715199724066,12.0054510713699,6.56503120066734,4.55459594002557,8.44298227251747,10.1665464489927,9.58002940924329,8.25112175319131,10.2661782159878,9.15593633000705,10.98053454509,11.7199532442134,12.471801700359,11.4754039677078,11.3452970102513,10.1387822955574,9.73875873766613,7.37079142192179,7.92462654544712,8.44786742903894,8.25023435840464,9.94083685624581,9.60328021693356,9.82473865438487,8.79989123640946,9.20797369302794,11.2069858620387,13.425095909612,14.1746923530218,8.35604542267925,6.21112777884685,6.83277113821073,7.06402335464532,5.79013956791274,8.29252898013934,10.2473950511998,12.3918577783096,11.609722604677,13.9689112693105,15.4187838156658,13.3499394877476,13.9911356226737,12.0679019204386,13.3619093128373,12.0460657617187,14.4129111594725,12.432476181103,15.9835915367327,17.7737434851448,15.6925253872938,16.1193864511414,15.773438711192,15.0786527256117,11.8699730890301,10.5070098687526,9.86375588373241,11.4749882734065,12.729832977056,11.6785443073564,10.9722312884839,11.7346717206258,12.9768080614201,13.6876164391158,17.4113325737841,17.9469223107451,17.6793847297753,16.5788228171853,17.6478003988837,14.4289384882129,14.5449109321514,15.5696749011969,14.8833961552971,14.3579468495579,18.1387911562333,19.7147349549614,22.3670862307116,21.1146995795324,15.7915952600477,12.3332607291991,12.6039443000873,13.7624347620168
"FAITHWAITE","2021",7.70431344027516,5.47880210827221,6.6850145724108,6.04290686940726,3.23523909323411,2.54556122038766,2.06385621772195,5.66286293578675,6.21893512328485,2.66472771250209,2.25038678598133,2.36955697205211,4.08780746695865,6.67103472849035,5.09745684540096,5.97925256559402,6.76312622203819,7.67968714312155,9.4301808001166,9.55131698113832,9.17268643685176,7.17053648505192,9.245987642503,10.880228234141,8.01174354832301,6.58056735772182,8.81480373180442,7.30410089411767,5.18421177136572,5.28334002967412,4.95540057184466,5.78624273353855,6.14677159686594,6.66725347894726,4.94995405949525,4.22815932240626,6.39632930577855,7.90482620585531,10.4046011701403,12.2203056249275,10.6988616112887,9.75812736591995,9.49503263023774,9.63916986567877,10.1447743409627,11.4086810520886,10.3407663775614,10.6280308165579,9.79084456763415,8.02324770986156,10.7203518675376,8.94399542093758,8.8274027758048,9.4566521724197,10.5957093512696,9.62596988330553,11.6860646502456,13.3018140752338,15.2252043197976,15.6707113424074,14.2954813096699,17.2969078189307,17.4432938136756,14.9696127259295,12.4832792197534,13.5043340704433,15.6551525013507,14.6607979832276,14.0684082706893,15.7909478392986,17.7290491264787,15.631506357101,14.1309063625938,16.9139175720354,14.5674935540953,14.5970641921988,15.1470531353134,16.0152637543389,14.0132679260053,14.7497183128057,14.4067207226797,11.6285462804908,11.0154839579152,11.4952511989963,15.5456435452143,12.3510867403753,13.8617011566278,14.694106841608,16.6091406879467,17.1967653904139,15.5571845229265
"FAITHWAITE","2022",4.13184974448833,4.49270914837575,4.72706883768489,8.16353295458034,9.34014859370204,9.03946465015658,6.57818916048791,4.25036427409111,4.48111617199132,4.80906480773735,9.8670778887066,9.93658979970408,10.8939148107839,10.5672752109225,12.8883237217136,13.4191758788163,13.4291437027906,10.1726721292637,7.63084567669273,10.5342796090588,11.2563363290191,11.1114796686632,10.5564530028893,10.3543929559198,7.89796138294052,9.54348596450713,6.5289422726198,6.0873867420303,7.28692714157506,8.24407608775403,10.3921695103248,11.696042688049,10.7505679192072,11.3754228573104,11.023294106432,12.0599964846058,11.2619876588252,11.7497348615975,13.4826063672811,12.9457543095664,12.2341890045854,10.8507931148096,12.7746341443785,13.1879503803169,14.6877751198667,15.117725996289,15.6024234371137,14.5187068034994,12.9997608801801,12.3558729557669,12.7156151538571,13.4254871369452,12.5040257230677,11.4986986682563,12.662417288134,13.1850370034785,11.7534980746301,10.8479377343483,10.3969326831816,9.73002055988198,10.2604232739927,11.6265477758286,12.5406011626437,13.754227712865,12.6269120571229,10.5125238482696,12.8991267258326,13.2221079916773,14.826223149434,14.3296915011436,15.7678342274645,15.0640230210173,13.6139714070911,12.9289227941919,13.5579848122912,13.5172825108104,15.5943804710351,18.7155866442403,12.5201593002065,13.5631510257109,12.8036155728434,14.3188756794832,15.6830054177854,17.5669948984247,17.2408346013228,15.3319386814108,13.5021054352874,13.7360509027944,13.7794405104585,15.3585540786191,15.0687942835055
"FAITHWAITE","2023",7.18660363654563,9.08801871142771,5.96331058611814,7.31409443953852,7.54213504118992,9.42387051282277,6.6358356940883,8.54746382143419,9.30203052528407,9.77427414820375,8.78015050761062,5.60107875114189,6.95561298877544,6.22182410821306,7.05589573156138,9.90563245875131,12.1057181792939,9.78093170995801,9.95338474175454,9.00649984044863,10.3533925070847,9.34158422500692,9.06556815908784,6.92826078812008,4.3414789299951,6.99234776654789,8.11277448954274,10.4706456888758,11.9060876943729,12.033216927928,12.2338055231831,11.4399108131419,11.8749927514995,10.0260389774725,12.7266628015289,13.6367658046637,13.7200739229947,12.6120168241378,13.3763273898869,10.6551624787564,12.9561300160386,12.2255956142727,11.1582737602939,11.043376265011,9.92984178583417,10.1415745043659,11.2897201912941,12.6574158671857,13.5254774977083,13.5464573484393,13.9529661281411,12.4099311469061,12.9401050828802,13.1009734490258,12.9396753347022,12.9646627826018,14.3231389704353,13.5383954192327,12.1671140607466,13.0291196838393,13.495427535996,12.241164506051,13.1925157486468,13.1176027421705,12.7589463641167,13.6606128950018,12.8555005620242,13.1245139997602,12.8836325289104,15.0203235037571,19.6214996109395,20.7074759254313,22.0505663682178,22.0983883285079,18.1849245671926,18.7279061899921,19.7064509706063,18.2752911567009,18.2596861048028,17.796027613686,16.2491277557025,17.1511732669947,17.383748203368,16.7869666920737,19.9513051058705,21.1463295646402,15.7712880650211,15.4947086961527,16.7314222899711,14.4516545735132,13.8490871537065
"MIDDLEWOOD","2014",10.1521310281834,8.48376316364427,9.30171814201771,9.23643886084427,9.76924790839583,12.2719493069092,8.72007162758391,7.89513583501534,9.41511207942785,9.83228605680876,7.54853621068569,8.326720096149,8.68488072025157,9.53895901538296,8.04667776031903,8.85853190706305,9.32406105668824,6.71508730560595,6.69122790431039,8.7126230305601,13.6122213157151,11.0932118051638,12.1031970315013,11.4084934402976,9.48880783652898,11.866198041538,10.9082101432049,12.1626862520118,12.0762229127622,12.6561020865411,9.34718762203107,8.79002644678452,6.76759757787504,10.3785823999612,10.9913994005951,12.1452710391701,9.86801748745664,10.9933487645578,10.506963866176,10.6295813879089,10.7957845083114,10.4907850279853,9.82284479402738,10.1849150850543,12.7633179406259,12.7873859909822,13.7264787929728,15.3811704250901,15.5641084475147,15.8636448181592,13.0920772849841,10.0438749997873,10.6547463296272,11.4671627946422,11.6418871137129,13.0118564912186,13.6425338425044,11.5378008712728,10.9506606343516,11.8837369303657,13.6801107535248,13.6058890578071,14.234253487273,13.6293931958606,11.1753373693981,12.8553241856871,12.7468435950069,14.5709370956306,15.4334540411161,14.826591961194,15.3170538478389,14.4100143536925,14.153493228339,14.876706042913,15.9960971659056,15.35403496395,14.3214932271634,15.9211567901408,18.4235833273504,15.9946174018674,14.4842425152108,14.5093008202238,15.0403848590121,16.0267389684679,14.9920402910865,14.0243286528906,14.3872528332767,13.0162219260356,12.311853256636,12.2795142648487,14.1034678005412
"MIDDLEWOOD","2015",4.75392868639607,5.59090403264485,7.26857829808339,9.15955865945805,8.45032205783873,8.12324755768088,8.30173590048045,8.23984012670976,10.1289144044074,11.3806058951965,6.78861165674774,7.17242838212794,6.94527921901198,10.6326808516014,8.91562778580513,6.72923690286869,9.57015880246765,7.93887113251866,6.5757012873238,8.52479877747762,9.32798399120043,10.6011210813376,11.1753598909978,8.74905035506303,9.59429705637429,4.83700223300904,3.76203171301453,5.87894943765143,6.54955043951118,7.3089875188847,5.16494837472384,5.68263164826748,10.0442356288599,11.0101055044698,10.9088480873688,8.47544238854603,8.63406744050653,7.5454604249004,9.83865274651366,10.6621472856531,13.2069076247077,10.6319766346813,9.35860060016206,8.28164440019801,8.83634321964118,10.2000133533501,9.41734311826463,9.12627405627016,8.19923915856453,9.53006369415386,9.97331889653057,12.3108688366914,11.5724769508694,10.8747968343718,10.9993799749829,10.6005487524654,9.71122925882394,9.88458620989836,8.88290780183498,8.58620929692738,9.98195147630109,8.52216595738648,10.3773477937879,11.2354413166181,11.9038541936337,13.6411311250253,11.2684123724292,11.0645170662591,9.31243134449488,9.49929160641579,11.6106384482422,13.403325325023,14.742976205498,15.1828918704117,11.4920478168388,10.8782307213394,14.3978797257401,14.6803690607598,11.3270414361112,11.7286244140827,14.4461640657833,12.4870335287401,11.7313749467219,12.5140162290288,12.8149884921332,15.8057260112142,15.7460756492699,14.6523129513756,15.9938915864029,16.5353849429797,20.797778721957
"MIDDLEWOOD","2016",4.48818762507657,7.43558344439972,9.08353621307789,8.79082624416915,8.37938709283276,6.80005723203815,7.58886842011999,6.94593602454354,6.49163967204288,5.60896148083786,9.8187362058942,7.97191473062912,8.24232361974097,8.33988842035223,6.53118730864288,4.62773215158562,4.12317680067105,8.06705533113576,7.33352992997889,9.00285303804228,10.0885219074641,7.65790563263109,4.80527480602228,5.47038202460663,7.21532803774835,5.15346107800169,3.88274052083938,2.52217086473232,4.44185728937463,5.38233963898753,7.29631162390965,9.64301623068211,8.6227678236156,9.57401538422814,11.1288967300538,13.0595173149194,13.9986035196921,17.0507567610081,17.4501588912148,15.6913494446534,15.6089100524023,15.8426328313744,10.91928913446,6.88348104789453,8.10988936949619,8.56012533390613,10.4217853113473,12.253670397316,11.2110160673313,12.7853581989352,13.2230737772847,11.9613083830654,10.643235764327,10.664854971129,8.83545012433617,11.0102079342692,12.912545008116,12.6022326206096,12.6006865162644,12.9751353777733,13.3383688372684,13.0471437676484,11.0792254130777,11.6405937533306,16.6351932211935,17.150179328602,18.3006067274388,18.2479165670033,17.1686299117941,17.1899937548532,17.1809434943824,15.2251232344919,16.3506090317728,14.2959973947436,14.6436221123274,14.5922202192614,14.4078135928699,13.4081339166971,13.3823351014756,13.4751663155573,16.0191310272813,15.3586820131602,15.8272829003263,14.9570837647043,14.6525151930014,12.9745064783287,13.7460428702136,14.0422431879516,11.9194552463172,12.6504845360404,12.8359760410177
"MIDDLEWOOD","2017",10.3907182012905,8.59002583488316,8.52187883885979,10.1891390494572,8.58028916539642,6.21170471070085,8.64524438147665,8.56692781994952,11.388793096285,8.51449168537164,7.80885822085294,9.64858577232283,7.52629643799995,9.14146909538675,7.71553138512741,7.30895366224523,7.60342993661299,5.16814523425913,7.97962515593845,10.3830997097603,10.4839404216946,7.60491688951602,6.93694114964884,8.72856295536696,3.58122977845486,4.93934667005649,7.17272825403927,7.40032521814361,9.34701817790308,11.0707041414845,12.4362962021033,10.6226704647601,9.89505878716358,11.2072580838174,10.0431320348372,8.97875656122997,9.22741720420178,8.45811086379813,7.57227711224503,8.99089961454779,11.4237780691299,12.3307860259293,12.917766083495,12.4845080707117,11.5850267676325,14.0077072240106,11.3194323901688,10.5180918506978,10.0821788798531,10.2100082608647,12.3964647591978,15.2960596606743,13.7726466247464,16.3155343671839,18.1810956916414,20.276789256135,19.2122139492771,14.8552467593017,13.4738626767056,14.3788582844602,13.0871198961958,16.7634377413777,14.4350971309099,12.2857912363581,12.7061392918172,11.5514031691649,11.4940159413186,12.4283552753766,13.9118950317134,13.8446939960731,14.6600673455081,14.4798739139424,13.6300242556296,14.9332641831037,17.10710310546,14.4605354842935,15.0213905034584,18.1812735785422,17.1529393293967,18.6532541092919,17.4371814134043,20.0046706447443,16.1107086685051,14.498375410148,14.6631840746732,13.5622760168589,12.5371570325327,13.1096559503853,11.7750353389885,12.3240047690069,14.7189012752463
