"year","site","mean_tasmin_April","mean_tasmin_May","mean_tasmin_June","mean_tasmax_April","mean_tasmax_May","mean_tasmax_June","tasmean_April","tasmean_May","tasmean_June","tasmean_AprMay"
"2010","YARNER",3.81722711300834,6.30984050187383,9.7004002012803,13.2235603492454,15.1021383399168,20.4270808787027,8.52039373112686,10.7059894208953,15.0637405399915,9.61319157601108
"2011","BELTWOOD",6.46391984969725,7.96414898722694,9.28079307595499,15.6780085787308,15.089217150317,17.1323100580308,11.070964214214,11.5266830687719,13.2065515669929,11.298823641493
"2011","BLACKPOOL",6.88515733392764,7.43367615093182,9.14341934977095,16.1610377738589,15.142189422905,17.4644390374389,11.5230975538933,11.2879327869184,13.3039291936049,11.4055151704058
"2011","BLACKWOOD",6.46391984969725,7.96414898722694,9.28079307595499,15.6780085787308,15.089217150317,17.1323100580308,11.070964214214,11.5266830687719,13.2065515669929,11.298823641493
"2011","BRIDFORD",6.03831616235646,7.81951282821092,9.56712009603689,16.9337033478131,15.6028125778534,18.1114884066506,11.4860097550848,11.7111627030322,13.8393042513437,11.5985862290585
"2011","BVW",6.88994323944547,7.66058270904747,9.33957668399729,16.4872413832997,15.2576701263149,17.7042893942503,11.6885923113726,11.4591264176812,13.5219330391238,11.5738593645269
"2011","DUNSFORD",6.13245853909768,7.30625406453413,9.12247765414074,16.1870526419389,14.745334684634,17.1619753425276,11.1597555905183,11.0257943745841,13.1422264983342,11.0927749825512
"2011","FAITHWAITE",6.46391984969725,7.96414898722694,9.28079307595499,15.6780085787308,15.089217150317,17.1323100580308,11.070964214214,11.5266830687719,13.2065515669929,11.298823641493
"2011","MIDDLEWOOD",6.20075779487905,7.64203369337717,8.98719736714171,15.6201335587006,14.9527344168271,17.0480447095586,10.9104456767898,11.2973840551021,13.0176210383502,11.103914865946
"2011","NAGSHEAD",6.11223916043169,7.48414861873834,8.88112043950976,17.6945264072834,16.8215958014666,18.605252084932,11.9033827838575,12.1528722101024,13.7431862622209,12.02812749698
"2011","NEADON",6.88994323944547,7.66058270904747,9.33957668399729,16.4872413832997,15.2576701263149,17.7042893942503,11.6885923113726,11.4591264176812,13.5219330391238,11.5738593645269
"2011","SLINDON",5.82804679047583,7.21904141634783,9.36090475332076,17.960662511632,16.7521703015585,18.5343522700832,11.8943546510539,11.9856058589531,13.947628511702,11.9399802550035
"2011","SPW",6.1037842878076,7.31068461238752,9.43361624261893,18.3346309653514,18.1887492716309,19.8522179383876,12.2192076265795,12.7497169420092,14.6429170905033,12.4844622842943
"2011","TRESWELL",5.70788358726581,7.01881328678226,8.6624786395513,17.496290738281,17.3546033796739,20.3588507864008,11.6020871627734,12.1867083332281,14.5106647129761,11.8943977480007
"2011","TROUGHBARROW",6.24471528396748,7.94829367750901,9.17741967715137,15.6835244929601,15.1769740055869,17.2249560970337,10.9641198884638,11.562633841548,13.2011878870925,11.2633768650059
"2011","WHITEWOOD",6.88515733392764,7.43367615093182,9.14341934977095,16.1610377738589,15.142189422905,17.4644390374389,11.5230975538933,11.2879327869184,13.3039291936049,11.4055151704058
"2011","YARNER",6.88994323944547,7.66058270904747,9.33957668399729,16.4872413832997,15.2576701263149,17.7042893942503,11.6885923113726,11.4591264176812,13.5219330391238,11.5738593645269
"2012","BELTWOOD",3.11354789203653,6.27485001520991,9.42415366819783,10.5588990883423,15.2763814220893,16.1258459179519,6.83622349018943,10.7756157186496,12.7749997930749,8.80591960441952
"2012","BLACKPOOL",3.03224561621055,7.31598706708504,9.86464864141097,10.6505412863239,15.8163317495574,16.4307627681221,6.84139345126723,11.5661594083212,13.1477057047665,9.20377642979422
"2012","BLACKWOOD",3.11354789203653,6.27485001520991,9.42415366819783,10.5588990883423,15.2763814220893,16.1258459179519,6.83622349018943,10.7756157186496,12.7749997930749,8.80591960441952
"2012","BRIDFORD",2.78252427943852,7.53945832871994,10.4956851752587,11.1505301383175,16.1213302196703,16.9900218809089,6.96652720887799,11.8303942741951,13.7428535280838,9.39846074153655
"2012","BVW",3.33617449189887,7.52077877830774,10.1395442930042,10.7143527650269,15.9325258983733,16.60110857024,7.02526362846288,11.7266523383405,13.3703264316221,9.3759579834017
"2012","DUNSFORD",2.75916321562959,7.05314515493529,9.94739087419764,10.2344581225043,15.4560034141542,16.177642505619,6.49681066906693,11.2545742845447,13.0625166899083,8.87569247680584
"2012","FAITHWAITE",3.11354789203653,6.27485001520991,9.42415366819783,10.5588990883423,15.2763814220893,16.1258459179519,6.83622349018943,10.7756157186496,12.7749997930749,8.80591960441952
"2012","MIDDLEWOOD",2.92277249404563,6.03259395287783,9.22845523935467,10.3893680672326,15.201751644477,15.9372797113328,6.65607028063912,10.6171727986774,12.5828674753437,8.63662153965826
"2012","NAGSHEAD",3.1046783534594,7.3269205149359,10.178023684701,11.4656303960147,16.8120700919309,17.2711898913971,7.28515437473706,12.0694953034334,13.724606788049,9.67732483908522
"2012","NEADON",3.33617449189887,7.52077877830774,10.1395442930042,10.7143527650269,15.9325258983733,16.60110857024,7.02526362846288,11.7266523383405,13.3703264316221,9.3759579834017
"2012","SLINDON",2.92584361536226,7.78212323048449,10.2781710994589,11.7030851903482,16.7549043814458,17.253757931451,7.31446440285523,12.2685138059651,13.7659645154549,9.79148910441018
"2012","SPW",3.19154322134304,7.7871291560434,10.0044226890459,12.0048671633412,16.8208194044223,18.3003053410861,7.5982051923421,12.3039742802328,14.152364015066,9.95108973628747
"2012","TRESWELL",2.67155443027513,6.48000382914132,9.29806762083682,11.623586034033,16.2238459367972,18.0668555429614,7.14757023215409,11.3519248829693,13.6824615818991,9.24974755756168
"2012","TROUGHBARROW",3.05053215181473,6.1741219239086,9.38515938061467,10.816084584964,15.4934585718392,16.2251573779485,6.93330836838936,10.8337902478739,12.8051583792816,8.88354930813163
"2012","WHITEWOOD",3.03224561621055,7.31598706708504,9.86464864141097,10.6505412863239,15.8163317495574,16.4307627681221,6.84139345126723,11.5661594083212,13.1477057047665,9.20377642979422
"2012","YARNER",3.33617449189887,7.52077877830774,10.1395442930042,10.7143527650269,15.9325258983733,16.60110857024,7.02526362846288,11.7266523383405,13.3703264316221,9.3759579834017
"2013","BELTWOOD",2.77091316511362,5.95961481604775,9.04794150201226,10.6064215095968,13.7854524310874,17.5403850812919,6.6886673373552,9.87253362356757,13.2941632916521,8.28060048046138
"2013","BLACKPOOL",3.21722063298178,5.36793894101096,9.33612110199966,10.3429294792427,14.0881227863476,17.3249546106104,6.78007505611226,9.72803086367929,13.330537856305,8.25405295989577
"2013","BLACKWOOD",2.77091316511362,5.95961481604775,9.04794150201226,10.6064215095968,13.7854524310874,17.5403850812919,6.6886673373552,9.87253362356757,13.2941632916521,8.28060048046138
"2013","BRIDFORD",2.84214858940731,5.83485411348423,9.66241393922786,11.0471113452418,14.2193068094796,17.9494805189018,6.94462996732456,10.0270804614819,13.8059472290648,8.48585521440323
"2013","BVW",3.4454162979038,5.66278255287795,9.4533730783729,10.5224854898727,14.0393893904183,17.5664268930201,6.98395089388827,9.85108597164812,13.5098999856965,8.4175184327682
"2013","DUNSFORD",2.73896706847238,5.23903040405167,9.18942004065134,10.1500646811609,13.3903128540242,17.0938189186754,6.44451587481665,9.31467162903793,13.1416194796634,7.87959375192729
"2013","FAITHWAITE",2.77091316511362,5.95961481604775,9.04794150201226,10.6064215095968,13.7854524310874,17.5403850812919,6.6886673373552,9.87253362356757,13.2941632916521,8.28060048046138
"2013","MIDDLEWOOD",2.6013620974481,5.72085167408656,8.81457325994288,10.511644047859,13.7747348893609,17.4163647193805,6.55650307265353,9.74779328172374,13.1154689896617,8.15214817718863
"2013","NAGSHEAD",2.91378351289241,5.46581395993599,9.45681400130323,11.5936644378567,15.1276637762106,18.3972493173231,7.25372397537454,10.2967388680733,13.9270316593132,8.77523142172391
"2013","NEADON",3.4454162979038,5.66278255287795,9.4533730783729,10.5224854898727,14.0393893904183,17.5664268930201,6.98395089388827,9.85108597164812,13.5098999856965,8.4175184327682
"2013","SLINDON",2.66801501125003,5.49409486595736,9.31235559815692,11.1053918345315,14.7990563344066,18.319346758555,6.88670342289076,10.146575600182,13.815851178356,8.51663951153637
"2013","SPW",3.00668230559248,5.82476422462146,9.27082114826788,12.6796877009197,15.4220811277113,18.7405350785775,7.84318500325611,10.6234226761664,14.0056781134227,9.23330383971124
"2013","TRESWELL",2.44636740296528,5.73525137974654,8.94473077064489,12.8758586774104,15.8231797353354,19.1236983333928,7.66111304018783,10.779215557541,14.0342145520189,9.22016429886441
"2013","TROUGHBARROW",2.64991871981208,5.9285108718923,8.9695497064799,10.709680729296,13.896758739508,17.8069425681747,6.67979972455404,9.91263480570015,13.3882461373273,8.2962172651271
"2013","WHITEWOOD",3.21722063298178,5.36793894101096,9.33612110199966,10.3429294792427,14.0881227863476,17.3249546106104,6.78007505611226,9.72803086367929,13.330537856305,8.25405295989577
"2013","YARNER",3.4454162979038,5.66278255287795,9.4533730783729,10.5224854898727,14.0393893904183,17.5664268930201,6.98395089388827,9.85108597164812,13.5098999856965,8.4175184327682
"2014","BELTWOOD",6.34524187750896,8.28158741588702,10.4818186668894,13.6596659365353,15.2902529766364,18.7562754963923,10.0024539070221,11.7859201962617,14.6190470816409,10.8941870516419
"2014","BLACKPOOL",5.47444204629612,8.07770319148536,10.4136142380103,13.231586470901,15.2845838176393,19.3305861723868,9.35301425859856,11.6811435045623,14.8721002051986,10.5170788815804
"2014","BLACKWOOD",6.34524187750896,8.28158741588702,10.4818186668894,13.6596659365353,15.2902529766364,18.7562754963923,10.0024539070221,11.7859201962617,14.6190470816409,10.8941870516419
"2014","BRIDFORD",5.18422144641414,8.411482109005,10.7046365376474,13.8022499009226,15.7018735376255,20.1090789599986,9.49323567366836,12.0566778233153,15.406857748823,10.7749567484918
